E02555,Landon Lopez,Sr. Analyst,Accounting,Manufacturing,Male,Latino,38,78056.00,0.00,Brazil,Sao Paulo,1275,5,null
E02062,Nora Santiago,Analyst,Accounting,Research & Development,Female,Latino,55,48687.00,0.00,Brazil,Rio de Janerio,1278,5,null
E00825,Anna Molina,Sr. Analyst,Accounting,Corporate,Female,Latino,41,70165.00,0.00,United States,Columbus,1288,5,null
E04800,Eli Han,Sr. Analyst,Accounting,Manufacturing,Male,Asian,40,89984.00,0.00,China,Chengdu,1294,5,null
E00187,Miles Mehta,Director,Finance,Research & Development,Male,Asian,64,189933.00,0.23,United States,Miami,1276,3,null
E04136,Mason Cao,Analyst II,Finance,Corporate,Male,Asian,52,74449.00,0.00,China,Beijing,1284,3,null
E03096,Kennedy Zhang,Director,Finance,Research & Development,Female,Asian,63,155320.00,0.17,China,Chongqing,1293,3,null
E01896,Adam Nelson,Director,Finance,Speciality Products,Male,Caucasian,25,168014.00,0.27,United States,Chicago,1303,3,null
E04037,Roman Martinez,Sr. Manger,Finance,Research & Development,Male,Latino,31,145846.00,0.15,Brazil,Manaus,1306,3,null
E04072,Emery Mitchell,Vice President,Finance,Manufacturing,Female,Caucasian,48,231567.00,0.36,United States,Seattle,1318,3,null
E02639,Sebastian Le,Analyst,Finance,Corporate,Male,Asian,37,45369.00,0.00,China,Beijing,1797,3,null
E04477,Connor Grant,Sr. Analyst,Accounting,Speciality Products,Male,Caucasian,27,74077.00,0.00,United States,Seattle,1297,5,null
E02072,Charles Robinson,HRIS Analyst,Human Resources,Speciality Products,Male,Caucasian,26,70369.00,0.00,United States,Seattle,1274,2,null
E00078,Eva Garcia,HRIS Analyst,Human Resources,Corporate,Female,Latino,31,72235.00,0.00,Brazil,Manaus,1287,2,null
E02980,Hailey Shin,Director,Human Resources,Corporate,Female,Asian,57,176324.00,0.23,China,Shanghai,1296,2,null
E04348,Natalia Owens,Manager,Human Resources,Manufacturing,Female,Caucasian,31,104162.00,0.07,United States,Austin,1298,2,null
E03325,Robert Edwards,HRIS Analyst,Human Resources,Corporate,Male,Caucasian,62,50825.00,0.00,United States,Seattle,1305,2,null
E01902,Eleanor Li,Sr. Manger,Human Resources,Research & Development,Female,Asian,64,125807.00,0.15,United States,Chicago,1307,2,null
E02744,Dylan Padilla,HRIS Analyst,Human Resources,Manufacturing,Male,Latino,31,73854.00,0.00,United States,Seattle,1311,2,null
E04126,Dominic Baker,Sr. Analyst,Accounting,Manufacturing,Male,Black,51,91853.00,0.00,United States,Chicago,1302,5,null
E00702,Nathan Pham,Sr. Manger,Accounting,Manufacturing,Male,Asian,45,149537.00,0.14,United States,Seattle,1312,5,null
E01753,Connor Fong,Manager,Accounting,Speciality Products,Male,Asian,40,120905.00,0.05,United States,Seattle,1317,5,null
E00034,Caroline Herrera,Sr. Manger,Marketing,Manufacturing,Female,Latino,45,121065.00,0.15,Brazil,Rio de Janerio,1279,6,null
E03300,Maria Chin,Analyst,Marketing,Manufacturing,Female,Asian,65,50341.00,0.00,China,Beijing,1286,6,null
E04972,Logan Bryant,Sr. Manger,Marketing,Speciality Products,Male,Caucasian,30,148485.00,0.15,United States,Miami,1289,6,null
E02252,Lillian Park,Analyst,Marketing,Research & Development,Female,Asian,40,46833.00,0.00,China,Chengdu,1292,6,null
E02038,Ellie Chung,Sr. Manger,Marketing,Corporate,Female,Asian,59,157969.00,0.10,China,Chongqing,1309,6,null
E00178,Harper Alexander,Sr. Analyst,Sales,Speciality Products,Female,Caucasian,26,79356.00,0.00,United States,Phoenix,1268,7,null
E04127,Emery Acosta,Vice President,Sales,Research & Development,Female,Latino,42,181452.00,0.30,United States,Columbus,1273,7,null
E00273,David Owens,Sr. Analyst,Sales,Corporate,Male,Black,43,94246.00,0.00,United States,Austin,1280,7,null
E03419,Jade Yi,Account Representative,Sales,Speciality Products,Female,Asian,47,63880.00,0.00,China,Chongqing,1300,7,null
E01466,Connor Vang,Analyst,Sales,Speciality Products,Male,Asian,25,46845.00,0.00,United States,Miami,1308,7,null
E03081,Ayla Brown,Sr. Manger,Sales,Manufacturing,Female,Caucasian,49,128303.00,0.15,United States,Phoenix,1313,7,null
E01116,Jaxon Tran,Sr. Manger,Sales,Manufacturing,Male,Asian,45,151027.00,0.10,China,Shanghai,1316,7,null
E04335,Parker Allen,Sr. Analyst,Sales,Speciality Products,Male,Caucasian,31,81828.00,0.00,United States,Miami,1928,7,null
E03102,Cooper Valdez,Manager,Sales,Corporate,Male,Latino,50,113269.00,0.09,Brazil,Sao Paulo,1930,7,null
E00467,Sofia Dinh,Operations Engineer,Engineering,Corporate,Female,Asian,55,80701.00,0.00,United States,Chicago,1321,4,null
E00306,Piper Patterson,Quality Engineer,Engineering,Corporate,Female,Caucasian,45,88045.00,0.00,United States,Chicago,1323,4,null
E04779,Cameron Young,Vice President,Engineering,Manufacturing,Male,Caucasian,63,180994.00,0.39,United States,Seattle,1325,4,null
E03347,Rylee Dinh,Development Engineer,Engineering,Speciality Products,Female,Asian,35,60132.00,0.00,China,Chongqing,1334,4,null
E00422,Jade Acosta,Development Engineer,Engineering,Research & Development,Female,Latino,47,68488.00,0.00,United States,Seattle,1339,4,null
E00265,Mila Vasquez,Quality Engineer,Engineering,Manufacturing,Female,Latino,60,92932.00,0.00,United States,Columbus,1340,4,null
E02914,Maria Wilson,Vice President,Engineering,Research & Development,Female,Caucasian,51,200246.00,0.34,United States,Columbus,1344,4,null
E01924,Anna Gutierrez,Director,Engineering,Research & Development,Female,Latino,59,150699.00,0.29,Brazil,Sao Paulo,1352,4,null
E00556,Grayson Walker,Director,Accounting,Manufacturing,Male,Caucasian,29,181854.00,0.29,United States,Seattle,1328,5,null
E03972,Jordan Gomez,Sr. Analyst,Accounting,Research & Development,Male,Latino,58,98769.00,0.00,Brazil,Rio de Janerio,1346,5,null
E03630,Jacob Davis,Director,Accounting,Research & Development,Male,Caucasian,36,150399.00,0.28,United States,Chicago,1349,5,null
E02652,Nathan Sun,Manager,Accounting,Speciality Products,Male,Asian,63,103724.00,0.05,China,Shanghai,1365,5,null
E03327,Julia Luong,Sr. Manger,Accounting,Research & Development,Female,Asian,55,142628.00,0.12,China,Chongqing,1370,5,null
E00365,Jonathan Patel,Manager,Marketing,Corporate,Male,Asian,28,115417.00,0.06,China,Shanghai,1322,6,null
E04877,Samuel Vega,Analyst II,Marketing,Speciality Products,Male,Latino,37,69570.00,0.00,United States,Miami,1353,6,null
E01584,Henry Zhu,Vice President,Marketing,Speciality Products,Male,Asian,38,255230.00,0.36,United States,Austin,1360,6,null
E00900,Eleanor Delgado,Sr. Analyst,Marketing,Manufacturing,Female,Latino,33,75869.00,0.00,Brazil,Sao Paulo,1371,6,null
E04419,Sophia Ahmed,Sr. Manger,Sales,Speciality Products,Female,Asian,30,127972.00,0.11,United States,Seattle,1320,7,null
E01132,Aiden Bryant,Account Representative,Sales,Manufacturing,Male,Black,47,70122.00,0.00,United States,Columbus,1327,7,null
E00501,Melody Ho,Analyst II,Finance,Research & Development,Female,Asian,55,64494.00,0.00,United States,Columbus,1326,3,null
E04601,Allison Ayala,Analyst,Finance,Corporate,Female,Latino,36,43363.00,0.00,United States,Austin,1341,3,null
E02147,Allison Medina,Manager,Finance,Speciality Products,Female,Latino,55,111038.00,0.05,Brazil,Sao Paulo,1343,3,null
E01977,Raelynn Gupta,Sr. Manger,Finance,Corporate,Female,Asian,48,125730.00,0.11,China,Chongqing,1356,3,null
E00834,Vivian Guzman,Analyst II,Finance,Speciality Products,Female,Latino,53,58605.00,0.00,United States,Phoenix,1363,3,null
E00399,Connor Walker,Analyst II,Finance,Manufacturing,Male,Caucasian,30,54714.00,0.00,United States,Columbus,1368,3,null
E03251,Ruby Medina,Director,Sales,Manufacturing,Female,Latino,50,155351.00,0.20,United States,Seattle,1332,7,null
E00311,Scarlett Figueroa,Business Partner,Human Resources,Speciality Products,Female,Latino,34,52811.00,0.00,United States,Miami,1329,2,null
E03167,Luke Zheng,Director,Human Resources,Speciality Products,Male,Asian,39,161690.00,0.29,China,Beijing,1333,2,null
E00432,Eli Gupta,Director,Human Resources,Research & Development,Male,Asian,37,160280.00,0.19,China,Beijing,1350,2,null
E03045,Andrew Huynh,Business Partner,Human Resources,Speciality Products,Male,Asian,57,54051.00,0.00,United States,Miami,1351,2,null
E04590,Isaac Sanders,HRIS Analyst,Human Resources,Manufacturing,Male,Caucasian,49,57606.00,0.00,United States,Miami,1355,2,null
E02189,Isla Chavez,Account Representative,Sales,Research & Development,Female,Latino,29,65334.00,0.00,Brazil,Rio de Janerio,1347,7,null
E03423,Santiago f Gonzalez,Manager,Sales,Research & Development,Male,Latino,36,105891.00,0.07,United States,Seattle,1359,7,null
E00788,Emily Contreras,Analyst II,Sales,Manufacturing,Female,Latino,56,59591.00,0.00,Brazil,Sao Paulo,1361,7,null
E02059,Roman Munoz,Sr. Manger,Sales,Speciality Products,Male,Latino,54,122644.00,0.12,United States,Austin,1932,7,null
E03894,Charlotte Chang,Manager,Sales,Research & Development,Female,Asian,50,106428.00,0.07,United States,Chicago,1933,7,null
E03580,Maverick Medina,Analyst II,Sales,Manufacturing,Male,Latino,39,51234.00,0.00,United States,Seattle,1946,7,null
E03000,Hailey Hong,Account Representative,Sales,Research & Development,Female,Asian,33,56405.00,0.00,United States,Chicago,1953,7,null
E01432,Peyton Garza,Systems Analyst,IT,Manufacturing,Female,Latino,53,44735.00,0.00,Brazil,Manaus,1625,1,null
E03890,Everett Khan,Solutions Architect,IT,Manufacturing,Male,Asian,43,86417.00,0.00,United States,Chicago,1635,1,null
E02012,Anna Han,System Administrator�,IT,Research & Development,Female,Asian,65,96548.00,0.00,United States,Austin,1636,1,null
E01519,Anthony Marquez,Vice President,IT,Speciality Products,Male,Latino,54,241083.00,0.39,United States,Columbus,1642,1,null
E01366,William Walker,Computer Systems Manager,IT,Research & Development,Male,Black,40,95899.00,0.10,United States,Columbus,1645,1,null
E01591,Paisley Trinh,Technical Architect,IT,Corporate,Female,Asian,57,76202.00,0.00,United States,Austin,1649,1,null
E03870,Madeline Allen,Cloud Infrastructure Architect,IT,Manufacturing,Female,Caucasian,30,94652.00,0.00,United States,Seattle,1652,1,null
E01927,Charles Moore,Technical Architect,IT,Manufacturing,Male,Black,34,63411.00,0.00,United States,Miami,1653,1,null
E04174,Maverick Henry,Computer Systems Manager,IT,Research & Development,Male,Caucasian,26,69110.00,0.05,United States,Chicago,1659,1,null
E02903,Robert Vazquez,System Administrator�,IT,Corporate,Male,Latino,40,87770.00,0.00,United States,Austin,1663,1,null
E01387,Cora Zheng,Director,IT,Manufacturing,Female,Asian,27,167100.00,0.20,China,Chengdu,1678,1,null
E01363,Ayla Daniels,Technical Architect,IT,Corporate,Female,Caucasian,53,78153.00,0.00,United States,Miami,1679,1,null
E00360,Dylan Thao,Director,Engineering,Manufacturing,Male,Asian,53,168510.00,0.29,United States,Seattle,1375,4,null
E02284,Josephine Salazar,Field Engineer,Engineering,Speciality Products,Female,Latino,36,85870.00,0.00,Brazil,Sao Paulo,1376,4,null
E01357,Paisley Hunter,Engineering Manager,Engineering,Research & Development,Female,Caucasian,61,98110.00,0.13,United States,Chicago,1380,4,null
E03802,Thomas Vazquez,Director,Engineering,Corporate,Male,Latino,46,173629.00,0.21,Brazil,Sao Paulo,1402,4,null
E02417,Alice Young,Automation Engineer,Engineering,Research & Development,Female,Caucasian,46,91621.00,0.00,United States,Chicago,1408,4,null
E04962,Elena Tan,Vice President,Engineering,Manufacturing,Female,Asian,50,181801.00,0.40,China,Chongqing,1412,4,null
E03893,Alice Xiong,Vice President,Engineering,Manufacturing,Female,Asian,55,221465.00,0.34,China,Chengdu,1414,4,null
E00553,Isla Yoon,Quality Engineer,Engineering,Research & Development,Female,Asian,50,79388.00,0.00,United States,Austin,1415,4,null
E04226,Andrew Moore,Operations Engineer,Engineering,Manufacturing,Male,Caucasian,47,120628.00,0.00,United States,Chicago,1423,4,null
E00515,Joseph Vazquez,Sr. Manger,Accounting,Speciality Products,Male,Latino,40,159031.00,0.10,United States,Miami,1386,5,null
E00500,Henry Shah,Director,Accounting,Manufacturing,Male,Asian,55,187389.00,0.25,China,Chengdu,1390,5,null
E02728,Thomas Chang,Sr. Analyst,Accounting,Research & Development,Male,Asian,34,97231.00,0.00,China,Beijing,1392,5,null
E01089,Nicholas Brooks,Analyst II,Accounting,Manufacturing,Male,Caucasian,43,56555.00,0.00,United States,Phoenix,1404,5,null
E04194,Madison Kumar,Director,Accounting,Speciality Products,Female,Asian,55,188727.00,0.23,China,Chengdu,1419,5,null
E02632,Alice Soto,Analyst,Accounting,Corporate,Female,Latino,56,50857.00,0.00,Brazil,Manaus,1422,5,null
E00181,Genesis Hu,Sr. Analyst,Marketing,Corporate,Female,Asian,46,86510.00,0.00,China,Beijing,1377,6,null
E03591,Piper Sun,Director,Marketing,Manufacturing,Female,Asian,64,171217.00,0.19,United States,Seattle,1383,6,null
E01014,Lucas Phan,Director,Marketing,Research & Development,Male,Asian,49,191807.00,0.21,China,Chongqing,1397,6,null
E03988,Dominic Thomas,Analyst II,Marketing,Manufacturing,Male,Caucasian,48,74655.00,0.00,United States,Austin,1405,6,null
E04972,Ivy Daniels,Sr. Manger,Human Resources,Speciality Products,Female,Caucasian,41,131841.00,0.13,United States,Columbus,1391,2,null
E02599,Daniel Huang,Vice President,Human Resources,Corporate,Male,Asian,31,250953.00,0.34,United States,Columbus,1396,2,null
E02044,Caroline Alexander,Business Partner,Human Resources,Manufacturing,Female,Black,42,47071.00,0.00,United States,Columbus,1410,2,null
E01711,Benjamin Ford,Analyst II,Finance,Speciality Products,Male,Caucasian,31,74215.00,0.00,United States,Phoenix,1389,3,null
E04749,Caroline Phan,Sr. Manger,Finance,Corporate,Female,Asian,41,155004.00,0.12,United States,Austin,1393,3,null
E02108,Madeline Coleman,Sr. Manger,Finance,Research & Development,Female,Caucasian,51,150758.00,0.13,United States,Chicago,1401,3,null
E02769,Riley Marquez,Sr. Manger,Finance,Research & Development,Female,Latino,39,122829.00,0.11,United States,Chicago,1417,3,null
E01981,Genesis Banks,Analyst,Finance,Corporate,Female,Caucasian,63,46081.00,0.00,United States,Chicago,1425,3,null
E03429,Ian Wu,Sr. Analyst,Marketing,Manufacturing,Male,Asian,51,82300.00,0.00,China,Chengdu,1407,6,null
E00359,Logan Carrillo,Sr. Analyst,Marketing,Research & Development,Male,Latino,33,91280.00,0.00,United States,Miami,1409,6,null
E03277,Caroline Hu,Sr. Manger,Marketing,Speciality Products,Female,Asian,31,126353.00,0.12,China,Shanghai,1418,6,null
E04729,Ezekiel Fong,Vice President,Sales,Research & Development,Male,Asian,56,216949.00,0.32,China,Shanghai,1374,7,null
E04168,Mila Juarez,Manager,Sales,Speciality Products,Female,Latino,38,119647.00,0.09,Brazil,Sao Paulo,1378,7,null
E04937,Ian Ngo,Manager,Sales,Speciality Products,Male,Asian,52,117062.00,0.07,United States,Phoenix,1385,7,null
E02769,Eliza Adams,Account Representative,Sales,Manufacturing,Female,Caucasian,26,63137.00,0.00,United States,Chicago,1413,7,null
E01807,Matthew Lim,Sr. Analyst,Sales,Research & Development,Male,Asian,52,99624.00,0.00,United States,Seattle,1420,7,null
E01762,Maya Ngo,Manager,Sales,Speciality Products,Female,Asian,55,108686.00,0.06,United States,Columbus,1421,7,null
E04101,Olivia Harris,Director,Sales,Speciality Products,Female,Caucasian,63,181216.00,0.27,United States,Columbus,1424,7,null
E03928,Miles Dang,IT Coordinator,IT,Speciality Products,Male,Asian,61,32451.03,0.00,United States,Miami,1782,1,null
E02987,Mateo Harris,Manager,IT,Corporate,Male,Caucasian,30,119906.00,0.05,United States,Columbus,1681,1,null
E04048,Julian Lee,IT Systems Architect,IT,Corporate,Male,Asian,51,91399.00,0.00,United States,Seattle,1683,1,null
E03626,Nicholas Avila,Enterprise Architect,IT,Research & Development,Male,Latino,28,97336.00,0.00,United States,Austin,1684,1,null
E02192,Lucy Avila,Solutions Architect,IT,Speciality Products,Female,Latino,43,76912.00,0.00,Brazil,Sao Paulo,1706,1,null
E03694,Eli Reed,Systems Analyst,IT,Corporate,Male,Caucasian,51,53929.00,0.00,United States,Miami,1716,1,null
E03227,Eli Richardson,IT Coordinator,IT,Speciality Products,Male,Caucasian,38,48762.00,0.00,United States,Seattle,1722,1,null
E02258,Eliza Chen,Enterprise Architect,IT,Research & Development,Female,Asian,36,75862.00,0.00,United States,Austin,1725,1,null
E02440,Grayson Turner,Solutions Architect,IT,Corporate,Male,Caucasian,54,63196.00,0.00,United States,Chicago,1729,1,null
E01649,Eva Alvarado,Computer Systems Manager,IT,Manufacturing,Female,Latino,46,77461.00,0.09,Brazil,Sao Paulo,1732,1,null
E02798,Charles Henderson,Systems Analyst,IT,Speciality Products,Male,Caucasian,48,43080.00,0.00,United States,Austin,1737,1,null
E01429,Dylan Wilson,Network Administrator,IT,Research & Development,Male,Caucasian,48,76505.00,0.00,United States,Seattle,1743,1,null
E04308,Kai Flores,Development Engineer,Engineering,Manufacturing,Male,Latino,35,65566.00,0.00,United States,Seattle,1430,4,null
E02730,Axel Soto,Quality Engineer,Engineering,Corporate,Male,Latino,46,96639.00,0.00,Brazil,Rio de Janerio,1440,4,null
E00465,Dominic Parker,Test Engineer,Engineering,Research & Development,Male,Caucasian,62,63959.00,0.00,United States,Seattle,1444,4,null
E04345,Eliana Grant,Engineering Manager,Engineering,Speciality Products,Female,Caucasian,64,109456.00,0.10,United States,Chicago,1452,4,null
E03750,Elias Dang,Director,Engineering,Speciality Products,Male,Asian,64,158787.00,0.18,China,Chengdu,1456,4,null
E00144,Theodore Ngo,Controls Engineer,Engineering,Research & Development,Male,Asian,55,83378.00,0.00,China,Beijing,1457,4,null
E02678,Nicholas Rivera,Director,Engineering,Corporate,Male,Latino,45,189680.00,0.23,Brazil,Sao Paulo,1465,4,null
E02534,Victoria Johnson,Sr. Manger,Accounting,Corporate,Female,Caucasian,55,159885.00,0.12,United States,Columbus,1426,5,null
E03880,Samantha Woods,Analyst,Accounting,Speciality Products,Female,Caucasian,56,54829.00,0.00,United States,Phoenix,1439,5,null
E02337,Emma Cao,Analyst,Accounting,Corporate,Female,Asian,27,50809.00,0.00,China,Chongqing,1446,5,null
E01416,Hudson Thompson,Analyst II,Accounting,Manufacturing,Male,Black,30,67753.00,0.00,United States,Phoenix,1469,5,null
E00624,William Watson,Director,Accounting,Speciality Products,Male,Caucasian,41,167526.00,0.26,United States,Miami,1477,5,null
E01052,Jaxson Dinh,Sr. Manger,Marketing,Research & Development,Male,Asian,45,147752.00,0.12,China,Shanghai,1431,6,null
E04165,Sophie Vang,Sr. Manger,Marketing,Manufacturing,Female,Asian,25,136810.00,0.14,China,Chongqing,1432,6,null
E04645,Elias Ahmed,Vice President,Marketing,Corporate,Male,Asian,57,183190.00,0.36,United States,Chicago,1438,6,null
E04517,Amelia Choi,Manager,Marketing,Speciality Products,Female,Asian,43,117278.00,0.09,United States,Miami,1441,6,null
E02943,Bella Lopez,Sr. Analyst,Marketing,Corporate,Female,Latino,32,88895.00,0.00,United States,Chicago,1458,6,null
E01238,Eloise Griffin,Director,Sales,Manufacturing,Female,Caucasian,55,153271.00,0.15,United States,Austin,1427,7,null
E04927,Ezekiel Bryant,Sr. Analyst,Finance,Manufacturing,Male,Caucasian,55,77396.00,0.00,United States,Miami,1447,3,null
E03799,Natalie Hwang,Sr. Analyst,Finance,Speciality Products,Female,Asian,63,89523.00,0.00,United States,Phoenix,1448,3,null
E02965,Andrew Do,Sr. Manger,Finance,Research & Development,Male,Asian,43,146140.00,0.15,United States,Seattle,1451,3,null
E02895,Mila Soto,Director,Finance,Research & Development,Female,Latino,65,170221.00,0.15,Brazil,Manaus,1453,3,null
E01118,Roman Yang,Manager,Human Resources,Manufacturing,Male,Asian,42,114242.00,0.08,United States,Phoenix,1428,2,null
E00650,Emery Chang,Business Partner,Human Resources,Research & Development,Female,Asian,45,55563.00,0.00,China,Chengdu,1436,2,null
E03461,Nathan Lau,Business Partner,Human Resources,Research & Development,Male,Asian,35,43336.00,0.00,United States,Austin,1460,2,null
E03490,Henry Campos,Sr. Manger,Human Resources,Corporate,Male,Latino,38,127801.00,0.15,United States,Phoenix,1461,2,null
E03226,Angel Stewart,Vice President,Finance,Corporate,Male,Caucasian,28,250767.00,0.38,United States,Seattle,1463,3,null
E02295,Axel Jordan,Analyst,Sales,Corporate,Male,Caucasian,47,54635.00,0.00,United States,Chicago,1433,7,null
E02633,Allison Roberts,Vice President,Sales,Manufacturing,Female,Black,54,222224.00,0.38,United States,Columbus,1450,7,null
E00758,Jonathan Khan,Account Representative,Sales,Manufacturing,Male,Asian,35,59646.00,0.00,China,Shanghai,1455,7,null
E02801,Santiago f Brooks,Sr. Manger,Sales,Corporate,Male,Black,51,157487.00,0.12,United States,Phoenix,1472,7,null
E00116,Madelyn Mehta,Analyst,Sales,Speciality Products,Female,Asian,64,55369.00,0.00,United States,Phoenix,1475,7,null
E02074,Nora Brown,Enterprise Architect,IT,Manufacturing,Female,Caucasian,32,99575.00,0.00,United States,Austin,1036,1,null
E04285,Riley Padilla,Technical Architect,IT,Manufacturing,Female,Latino,35,78940.00,0.00,United States,Miami,1039,1,null
E01417,Leah Pena,Enterprise Architect,IT,Corporate,Female,Latino,57,82872.00,0.00,Brazil,Manaus,1040,1,null
E03574,John Moore,Vice President,IT,Speciality Products,Male,Caucasian,52,199808.00,0.32,United States,Seattle,1043,1,null
E03538,Gabriel Holmes,Enterprise Architect,IT,Research & Development,Male,Caucasian,40,92952.00,0.00,United States,Seattle,1046,1,null
E02185,Wyatt Rojas,Computer Systems Manager,IT,Corporate,Male,Latino,32,79921.00,0.05,United States,Austin,1047,1,null
E03830,Eva Coleman,Director,IT,Research & Development,Female,Black,37,167199.00,0.20,United States,Seattle,1048,1,null
E02862,Peyton Huang,Sr. Manger,IT,Manufacturing,Female,Asian,25,125633.00,0.11,China,Beijing,1053,1,null
E00699,Ava Ayala,Sr. Manger,IT,Corporate,Female,Latino,55,159044.00,0.10,Brazil,Manaus,1061,1,null
E01249,Penelope Guerrero,Vice President,IT,Speciality Products,Female,Latino,43,208415.00,0.35,United States,Seattle,1069,1,null
E03349,Anna Mehta,Cloud Infrastructure Architect,IT,Speciality Products,Female,Asian,32,78844.00,0.00,United States,Seattle,1070,1,null
E01540,Miles Salazar,IT Coordinator,IT,Manufacturing,Male,Latino,36,53215.00,0.00,Brazil,Sao Paulo,1076,1,null
E03417,Benjamin Moua,Computer Systems Manager,IT,Manufacturing,Male,Asian,40,93971.00,0.08,China,Chongqing,1078,1,null
E03440,Genesis Navarro,Cloud Infrastructure Architect,IT,Corporate,Female,Latino,41,69803.00,0.00,Brazil,Manaus,1088,1,null
E00153,Claire Jones,Field Engineer,Engineering,Corporate,Female,Caucasian,39,62644.00,0.00,United States,Seattle,1499,4,null
E00096,Peyton Cruz,Development Engineer,Engineering,Manufacturing,Female,Latino,30,91134.00,0.00,Brazil,Sao Paulo,1502,4,null
E02473,Leonardo Lo,Quality Engineer,Engineering,Speciality Products,Male,Asian,29,91782.00,0.00,China,Chongqing,1521,4,null
E01167,Kinsley Collins,Automation Engineer,Engineering,Speciality Products,Female,Caucasian,28,115854.00,0.00,United States,Phoenix,1530,4,null
E04817,Zoe Sanchez,Sr. Analyst,Accounting,Research & Development,Female,Latino,53,90212.00,0.00,Brazil,Sao Paulo,1489,5,null
E02960,Nova Hill,Sr. Analyst,Accounting,Manufacturing,Female,Caucasian,56,90040.00,0.00,United States,Chicago,1501,5,null
E00826,Rylee Bui,Analyst,Accounting,Corporate,Female,Asian,55,54733.00,0.00,China,Chongqing,1504,5,null
E00864,Samantha Aguilar,Manager,Accounting,Speciality Products,Female,Latino,46,102636.00,0.06,United States,Seattle,1508,5,null
E03807,Noah Chen,Sr. Manger,Marketing,Manufacturing,Male,Asian,63,148321.00,0.15,China,Beijing,1485,6,null
E00325,Jameson Chen,Vice President,Marketing,Research & Development,Male,Asian,39,254057.00,0.39,China,Shanghai,1490,6,null
E03971,Lillian Chen,Sr. Manger,Marketing,Research & Development,Female,Asian,25,157057.00,0.10,United States,Columbus,1497,6,null
E02977,Nicholas Song,Analyst II,Marketing,Manufacturing,Male,Asian,52,68807.00,0.00,China,Chengdu,1518,6,null
E02531,Jameson Foster,Analyst,Marketing,Manufacturing,Male,Caucasian,28,43391.00,0.00,United States,Columbus,1520,6,null
E02468,Ella Huang,Vice President,Marketing,Corporate,Female,Asian,45,211637.00,0.31,United States,Chicago,1522,6,null
E00145,Alexander Rivera,Sr. Analyst,Sales,Research & Development,Male,Latino,58,76802.00,0.00,Brazil,Manaus,1481,7,null
E00218,David Desai,Vice President,Sales,Speciality Products,Male,Asian,47,253249.00,0.31,United States,Austin,1482,7,null
E02613,John Jung,Sr. Analyst,Sales,Speciality Products,Male,Asian,63,73200.00,0.00,China,Shanghai,1507,7,null
E01760,Madeline Acosta,Sr. Account Representative,Sales,Speciality Products,Female,Latino,26,87427.00,0.00,Brazil,Sao Paulo,1509,7,null
E01845,Leo Fernandez,Manager,Finance,Research & Development,Male,Latino,54,108268.00,0.09,Brazil,Sao Paulo,1479,3,null
E04448,Adrian Ruiz,Sr. Analyst,Finance,Corporate,Male,Latino,34,95499.00,0.00,Brazil,Sao Paulo,1488,3,null
E01870,Carson Chau,Director,Finance,Corporate,Male,Asian,58,162038.00,0.24,China,Chongqing,1496,3,null
E02604,Brooklyn Collins,Sr. Manger,Finance,Corporate,Female,Black,59,139208.00,0.11,United States,Austin,1506,3,null
E01262,Miles Mehta,Manager,Finance,Manufacturing,Male,Asian,50,106437.00,0.07,China,Chongqing,1511,3,null
E01075,Joshua Juarez,Analyst II,Finance,Manufacturing,Male,Latino,46,64364.00,0.00,Brazil,Sao Paulo,1512,3,null
E03720,Genesis Hunter,Manager,Finance,Corporate,Female,Caucasian,48,102847.00,0.05,United States,Chicago,1516,3,null
E02185,Aubrey Yoon,Sr. Business Partner,Human Resources,Research & Development,Female,Asian,60,78388.00,0.00,China,Chongqing,1483,2,null
E00403,Liliana Soto,Business Partner,Human Resources,Manufacturing,Female,Latino,58,43001.00,0.00,United States,Austin,1491,2,null
E04358,Grayson Soto,Business Partner,Human Resources,Manufacturing,Male,Latino,34,52200.00,0.00,United States,Columbus,1493,2,null
E04662,Julia Morris,Sr. Manger,Human Resources,Corporate,Female,Caucasian,60,150855.00,0.11,United States,Phoenix,1494,2,null
E02140,Naomi Zhao,Vice President,Human Resources,Speciality Products,Female,Asian,45,201396.00,0.32,United States,Miami,1503,2,null
E00364,Matthew Howard,Director,Human Resources,Manufacturing,Male,Caucasian,50,172180.00,0.30,United States,Columbus,1513,2,null
E03889,Caleb Flores,Manager,Human Resources,Manufacturing,Male,Latino,34,113909.00,0.06,Brazil,Rio de Janerio,1527,2,null
E03393,Henry Figueroa,Sr. Manger,Finance,Manufacturing,Male,Latino,46,134881.00,0.15,Brazil,Manaus,1517,3,null
E04108,Jade Figueroa,Sr. Analyst,Sales,Manufacturing,Female,Latino,33,88343.00,0.00,Brazil,Rio de Janerio,1514,7,null
E03697,Isaac Woods,Manager,Sales,Corporate,Male,Caucasian,28,108826.00,0.10,United States,Miami,1524,7,null
E00431,Eliza Hernandez,Network Architect,IT,Corporate,Female,Latino,48,76588.00,0.00,Brazil,Rio de Janerio,1089,1,null
E01258,Gabriel Brooks,Network Engineer,IT,Manufacturing,Male,Caucasian,29,84596.00,0.00,United States,Miami,1090,1,null
E04931,Zoe Romero,Network Architect,IT,Manufacturing,Female,Latino,32,88072.00,0.00,Brazil,Sao Paulo,1098,1,null
E00443,Nolan Bui,Computer Systems Manager,IT,Research & Development,Male,Asian,28,67925.00,0.08,China,Shanghai,1099,1,null
